År;Year;Station;Datum;Behandling;Ruta;Art;Species;Fältkommentar;Slåtter;Ej i trafikverkets artlista (se kommentar);tree.bush
2016;1;Krampen;20160815;Ytskrapning;3;Stormåra;Gallium mollugo;;;;0
2016;1;Krampen;20160815;Ytskrapning;3;Storven;Agrostis gigantea;;;;0
2016;1;Krampen;20160815;Ytskrapning;3;Tall;Pinus sylvestris;;;;1
2016;1;Krampen;20160815;Ytskrapning;3;Vanlig femfingerört;Potentilla argentea var. argentea;;;;0
2016;1;Krampen;20160815;Ytskrapning;3;Äkta johannesört;Hypericum perforatum;;;;0
2016;1;Krampen;20160815;Ytskrapning;4;Blomsterlupin;Lupinus polyphyllus;;;;0
2016;1;Krampen;20160815;Ytskrapning;4;Flockfibbla;Hieracium umbellatum;;;;0
2016;1;Krampen;20160815;Ytskrapning;4;Getväppling;Anthyllis vulneraria;;;;0
2016;1;Krampen;20160815;Ytskrapning;4;Gråbo;Artemisia vulgaris;;;;0
2016;1;Krampen;20160815;Ytskrapning;4;Gråfibbla;Pilosella officinarum;;;;0
2016;1;Krampen;20160815;Ytskrapning;4;Gulsporre;Linaria vulgaris;;;;0
2016;1;Krampen;20160815;Ytskrapning;4;Gårdsgroblad;Plantago major subsp. major;;;;0
2016;1;Krampen;20160815;Ytskrapning;4;Harstarr;Carex leporina;;;;0
2016;1;Krampen;20160815;Ytskrapning;4;Knytling;Herniaria glabra;;;;0
2016;1;Krampen;20160815;Ytskrapning;4;Liten blåklocka;Campanula rotundifolia;;;;0
2016;1;Krampen;20160815;Ytskrapning;4;Rödklöver;Trifolium pratense;;;;0
2016;1;Krampen;20160815;Ytskrapning;4;Rödsvingel;Festuca rubra;;;;0
2016;1;Krampen;20160815;Ytskrapning;4;Röllika;Achillea millefolium;;;;0
2016;1;Krampen;20160815;Ytskrapning;4;Salix sp.;Salix sp.;;;;1
2016;1;Krampen;20160815;Ytskrapning;4;Sandtrav;Arabidopsis arenosa;;;;0
2016;1;Krampen;20160815;Ytskrapning;4;Spirea sp.;Spirea sp.;;;;0
2016;1;Krampen;20160815;Ytskrapning;4;Stormåra;Gallium mollugo;;;;0
2016;1;Krampen;20160815;Ytskrapning;4;Storven;Agrostis gigantea;;;;0
2016;1;Krampen;20160815;Ytskrapning;4;Strimsporre;Linaria repens;;;;0
2016;1;Krampen;20160815;Ytskrapning;4;Tall;Pinus sylvestris;;;;1
2016;1;Krampen;20160815;Ytskrapning;4;Vanlig femfingerört;Potentilla argentea var. argentea;;;;0
2016;1;Krampen;20160815;Ytskrapning;4;Vårfryle;Luzula pilosa;;;;0
2016;1;Krampen;20160815;Ytskrapning;4;Äkta johannesört;Hypericum perforatum;;;;0
2016;1;Krampen;20160815;Ytskrapning;5;Asp;Populus tremula;;;;1
2016;1;Krampen;20160815;Ytskrapning;5;Asp;Populus tremula;;;;1
2016;1;Krampen;20160815;Ytskrapning;5;Bergsyra;Rumex acetosella;;;;0
2016;1;Krampen;20160815;Ytskrapning;5;Blomsterlupin;Lupinus polyphyllus;;;;0
2016;1;Krampen;20160815;Ytskrapning;5;Getväppling;Anthyllis vulneraria;;;;0
2016;1;Krampen;20160815;Ytskrapning;5;Röllika;Achillea millefolium;;;;0
2016;1;Krampen;20160815;Ytskrapning;5;Sandtrav;Arabidopsis arenosa;;;;0
2016;1;Krampen;20160815;Ytskrapning;5;Storven;Agrostis gigantea;;;;0
2016;1;Krampen;20160815;Ytskrapning;5;Strimsporre;Linaria repens;;;;0
2016;1;Krampen;20160815;Ytskrapning;5;Tall;Pinus sylvestris;;;;1
2016;1;Krampen;20160815;Ytskrapning;5;Äkta johannesört;Hypericum perforatum;;;;0
2016;1;Krampen;20160815;Ytskrapning;5;Ängsfryle;Luzula multiflora;;;;0
2016;1;Krampen;20160815;Ytskrapning;6;Bergsyra;Rumex acetosella;;;;0
2016;1;Krampen;20160815;Ytskrapning;6;Blomsterlupin;Lupinus polyphyllus;;;;0
2016;1;Krampen;20160815;Ytskrapning;6;Flockfibbla;Hieracium umbellatum;;;;0
2016;1;Krampen;20160815;Ytskrapning;6;Gråbo;Artemisia vulgaris;;;;0
2016;1;Krampen;20160815;Ytskrapning;6;Liten blåklocka;Campanula rotundifolia;;;;0
2016;1;Krampen;20160815;Ytskrapning;6;Rödklöver;Trifolium pratense;;;;0
2016;1;Krampen;20160815;Ytskrapning;6;Rödsvingel;Festuca rubra;;;;0
2016;1;Krampen;20160815;Ytskrapning;6;Röllika;Achillea millefolium;;;;0
2016;1;Krampen;20160815;Ytskrapning;6;Sandnarv;Arenaria serpyllifolia;;;;0
2016;1;Krampen;20160815;Ytskrapning;6;Sandtrav;Arabidopsis arenosa;;;;0
2016;1;Krampen;20160815;Ytskrapning;6;Stormåra;Gallium mollugo;;;;0
2016;1;Krampen;20160815;Ytskrapning;6;Storven;Agrostis gigantea;;;;0
2016;1;Krampen;20160815;Ytskrapning;6;Strimsporre;Linaria repens;;;;0
2016;1;Krampen;20160815;Ytskrapning;6;Tall;Pinus sylvestris;;;;1
2016;1;Krampen;20160815;Ytskrapning;6;Vanlig femfingerört;Potentilla argentea var. argentea;;;;0
2016;1;Krampen;20160815;Ytskrapning;6;Äkta johannesört;Hypericum perforatum;;;;0
2016;1;Krampen;20160815;Ytskrapning;6;Ängsfryle;Luzula multiflora;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;1;Berggröe;Poa compressa;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;1;Finsk femfingerört;Potentilla intermedia;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;1;Flockfibbla;Hieracium umbellatum;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;1;Färgkulla;Cota tinctoria;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;1;Gråbo;Artemisia vulgaris;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;1;Gulsporre;Linaria vulgaris;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;1;Gårdsgroblad;Plantago major subsp. major;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;1;Hieracium sp.;Hieracium sp.;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;1;Hieracium sp.;Hieracium sp.;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;1;Kanadensiskt gullris;Solidago canadensis;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;1;Kråkvicker;Vicia cracca;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;1;Maskros;Taraxacum sp.;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;1;Prästkrage;Leucanthemum vulgare;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;1;Renfana;Tanacetum vulgare;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;1;Rödklöver;Trifolium pratense;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;1;Rödsvingel;Festuca rubra;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;1;Sandtrav;Arabidopsis arenosa;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;1;Stormåra;Gallium mollugo;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;1;Timotej;Phleum pratense;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;1;Vildmorot;Daucus carota subsp. carota;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;1;Vit sötväppling;Melilotus albus;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;1;Åkerfräken;Equisetum arvense;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;1;Åkervädd;Knautia arvensis;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;1;Ängsklocka;Campanula patula;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;2;Finsk femfingerört;Potentilla intermedia;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;2;Färgkulla;Cota tinctoria;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;2;Gråbo;Artemisia vulgaris;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;2;Kanadensiskt gullris;Solidago canadensis;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;2;Kråkvicker;Vicia cracca;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;2;Prästkrage;Leucanthemum vulgare;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;2;Renfana;Tanacetum vulgare;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;2;Rödklöver;Trifolium pratense;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;2;Röllika;Achillea millefolium;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;2;Timotej;Phleum pratense;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;2;Vanlig femfingerört;Potentilla argentea var. argentea;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;2;Vildmorot;Daucus carota subsp. carota;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;2;Åkerfräken;Equisetum arvense;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;2;Åkervädd;Knautia arvensis;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;3;Berggröe;Poa compressa;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;3;Finsk femfingerört;Potentilla intermedia;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;3;Flockfibbla;Hieracium umbellatum;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;3;Foderlosta;Bromopsis inermis;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;3;Färgkulla;Cota tinctoria;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;3;Getväppling;Anthyllis vulneraria;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;3;Gråbo;Artemisia vulgaris;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;3;Hundäxing;Dactylis glomerata;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;3;Kanadensiskt gullris;Solidago canadensis;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;3;Kråkvicker;Vicia cracca;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;3;Kvickrot;Elytrigia repens;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;3;Liten blåklocka;Campanula rotundifolia;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;3;Vildmorot;Daucus carota subsp. carota;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;3;Palsternacka;Pastinaca sativa;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;3;Prästkrage;Leucanthemum vulgare;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;3;Rödklöver;Trifolium pratense;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;3;Rödsvingel;Festuca rubra;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;3;Röllika;Achillea millefolium;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;3;Stormåra;Gallium mollugo;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;3;Timotej;Phleum pratense;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;3;Vanlig femfingerört;Potentilla argentea var. argentea;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;3;Vit sötväppling;Melilotus albus;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;3;Åkervädd;Knautia arvensis;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;4;Finsk femfingerört;Potentilla intermedia;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;4;Färgkulla;Cota tinctoria;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;4;Getväppling;Anthyllis vulneraria;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;4;Gråbo;Artemisia vulgaris;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;4;Gulsporre;Linaria vulgaris;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;4;Kanadensiskt gullris;Solidago canadensis;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;4;Kvickrot;Elytrigia repens;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;4;Prästkrage;Leucanthemum vulgare;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;4;Rödklöver;Trifolium pratense;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;4;Rödsvingel;Festuca rubra;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;4;Vanlig femfingerört;Potentilla argentea var. argentea;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;4;Vit sötväppling;Melilotus albus;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;4;Åkervädd;Knautia arvensis;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;5;Bockrot;Pimpinella saxifraga;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;5;Flockfibbla;Hieracium umbellatum;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;5;Färgkulla;Cota tinctoria;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;5;Getväppling;Anthyllis vulneraria;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;5;Gulsporre;Linaria vulgaris;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;5;Kanadensiskt gullris;Solidago canadensis;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;5;Kråkvicker;Vicia cracca;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;5;Käringtand;Lotus corniculatus;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;5;Palsternacka;Pastinaca sativa;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;5;Prästkrage;Leucanthemum vulgare;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;5;Rödklöver;Trifolium pratense;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;5;Rödsvingel;Festuca rubra;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;5;Röllika;Achillea millefolium;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;5;Stormåra;Gallium mollugo;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;5;Vanlig femfingerört;Potentilla argentea var. argentea;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;5;Vildmorot;Daucus carota subsp. carota;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;5;Vit sötväppling;Melilotus albus;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;5;Åkervädd;Knautia arvensis;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;6;Bockrot;Pimpinella saxifraga;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;6;Flockfibbla;Hieracium umbellatum;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;6;Färgkulla;Cota tinctoria;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;6;Getväppling;Anthyllis vulneraria;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;6;Gulsporre;Linaria vulgaris;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;6;Kråkvicker;Vicia cracca;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;6;Käringtand;Lotus corniculatus;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;6;Prästkrage;Leucanthemum vulgare;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;6;Renfana;Tanacetum vulgare;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;6;Rödklöver;Trifolium pratense;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;6;Rödsvingel;Festuca rubra;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;6;Stormåra;Gallium mollugo;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;6;Vanlig femfingerört;Potentilla argentea var. argentea;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;6;Vildmorot;Daucus carota subsp. carota;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;6;Vit sötväppling;Melilotus albus;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;6;Åkerfräken;Equisetum arvense;;;;0
2016;1;Repbäcken;20160818;Ytskrapning;6;Åkervädd;Knautia arvensis;;;;0
2016;1;Vansbro;20160819;Ytskrapning;1;Agrostis sp.;Agrostis sp.;Ev. två arter varav den ena troligen är storven.;;;0
2016;1;Vansbro;20160819;Ytskrapning;1;Bergsyra;Rumex acetosella;;;;0
2016;1;Vansbro;20160819;Ytskrapning;1;Getväppling;Anthyllis vulneraria;;;;0
2016;1;Vansbro;20160819;Ytskrapning;1;Gulsporre;Linaria vulgaris;;;;0
2016;1;Vansbro;20160819;Ytskrapning;1;Käringtand;Lotus corniculatus;;;;0
2016;1;Vansbro;20160819;Ytskrapning;1;Renfana;Tanacetum vulgare;;;;0
2016;1;Vansbro;20160819;Ytskrapning;1;Rödklöver;Trifolium pratense;;;;0
2016;1;Vansbro;20160819;Ytskrapning;1;Rödsvingel;Festuca rubra;;;;0
2016;1;Vansbro;20160819;Ytskrapning;1;Röllika;Achillea millefolium;;;;0
2016;1;Vansbro;20160819;Ytskrapning;1;Sandnarv;Arenaria serpyllifolia;;;;0
2016;1;Vansbro;20160819;Ytskrapning;1;Vanlig femfingerört;Potentilla argentea var. argentea;;;;0
2016;1;Vansbro;20160819;Ytskrapning;1;Vildmorot;Daucus carota subsp. carota;;;;0
2016;1;Vansbro;20160819;Ytskrapning;1;Vitklöver;Trifolium repens;;;;0
2016;1;Vansbro;20160819;Ytskrapning;2;Agrostis sp.;Agrostis sp.;Ev. två arter varav den ena troligen är storven.;;;0
2016;1;Vansbro;20160819;Ytskrapning;2;Berggröe;Poa compressa;;;;0
2016;1;Vansbro;20160819;Ytskrapning;2;Bergsyra;Rumex acetosella;;;;0
2016;1;Vansbro;20160819;Ytskrapning;2;Gulsporre;Linaria vulgaris;;;;0
2016;1;Vansbro;20160819;Ytskrapning;2;Hundäxing;Dactylis glomerata;;;;0
2016;1;Vansbro;20160819;Ytskrapning;2;Krypnarv;Sagina procumbens;;;;0
2016;1;Vansbro;20160819;Ytskrapning;2;Kvickrot;Elytrigia repens;;;;0
2016;1;Vansbro;20160819;Ytskrapning;2;Käringtand;Lotus corniculatus;;;;0
2016;1;Vansbro;20160819;Ytskrapning;2;Maskros;Taraxacum sp.;;;;0
2016;1;Vansbro;20160819;Ytskrapning;2;Mjölkört;Chamaenerion angustifolium;;;;0
2016;1;Vansbro;20160819;Ytskrapning;2;Vildmorot;Daucus carota subsp. carota;;;;0
2016;1;Vansbro;20160819;Ytskrapning;2;Renfana;Tanacetum vulgare;;;;0
2016;1;Vansbro;20160819;Ytskrapning;2;Rödklöver;Trifolium pratense;;;;0
2016;1;Vansbro;20160819;Ytskrapning;2;Rödsvingel;Festuca rubra;;;;0
2016;1;Vansbro;20160819;Ytskrapning;2;Röllika;Achillea millefolium;;;;0
2016;1;Vansbro;20160819;Ytskrapning;2;Sandnarv;Arenaria serpyllifolia;;;;0
2016;1;Vansbro;20160819;Ytskrapning;2;Smultron;Fragaria vesca;;;;0
2016;1;Vansbro;20160819;Ytskrapning;2;Tall;Pinus sylvestris;;;;1
2016;1;Vansbro;20160819;Ytskrapning;2;Vanlig femfingerört;Potentilla argentea var. argentea;;;;0
2016;1;Vansbro;20160819;Ytskrapning;2;Vitklöver;Trifolium repens;;;;0
2016;1;Vansbro;20160819;Ytskrapning;3;Agrostis sp.;Agrostis sp.;Ev. två arter varav den ena troligen är storven.;;;0
2016;1;Vansbro;20160819;Ytskrapning;3;Berggröe;Poa compressa;;;;0
2016;1;Vansbro;20160819;Ytskrapning;3;Bergsyra;Rumex acetosella;;;;0
2016;1;Vansbro;20160819;Ytskrapning;3;Gråbo;Artemisia vulgaris;;;;0
2016;1;Vansbro;20160819;Ytskrapning;3;Gulsporre;Linaria vulgaris;;;;0
2016;1;Vansbro;20160819;Ytskrapning;3;Höstfibbla;Scorzoneroides autumnalis;;;;0
2016;1;Vansbro;20160819;Ytskrapning;3;Krypnarv;Sagina procumbens;;;;0
2016;1;Vansbro;20160819;Ytskrapning;3;Käringtand;Lotus corniculatus;;;;0
2016;1;Vansbro;20160819;Ytskrapning;3;Maskros;Taraxacum sp.;;;;0
2016;1;Vansbro;20160819;Ytskrapning;3;Renfana;Tanacetum vulgare;;;;0
2016;1;Vansbro;20160819;Ytskrapning;3;Rödklöver;Trifolium pratense;;;;0
2016;1;Vansbro;20160819;Ytskrapning;3;Rödsvingel;Festuca rubra;;;;0
2016;1;Vansbro;20160819;Ytskrapning;3;Smultron;Fragaria vesca;;;;0
2016;1;Vansbro;20160819;Ytskrapning;3;Vanlig femfingerört;Potentilla argentea var. argentea;;;;0
2016;1;Vansbro;20160819;Ytskrapning;3;Vitklöver;Trifolium repens;;;;0
2016;1;Vansbro;20160819;Ytskrapning;4;Agrostis sp.;Agrostis sp.;Ev. två arter varav den ena troligen är storven.;;;0
2016;1;Vansbro;20160819;Ytskrapning;4;Bergsyra;Rumex acetosella;;;;0
2016;1;Vansbro;20160819;Ytskrapning;4;Fårsvingel;Festuca ovina;;;;0
2016;1;Vansbro;20160819;Ytskrapning;4;Getväppling;Anthyllis vulneraria;;;;0
2016;1;Vansbro;20160819;Ytskrapning;4;Gråbo;Artemisia vulgaris;;;;0
2016;1;Vansbro;20160819;Ytskrapning;4;Kråkvicker;Vicia cracca;;;;0
2016;1;Vansbro;20160819;Ytskrapning;4;Käringtand;Lotus corniculatus;;;;0
2016;1;Vansbro;20160819;Ytskrapning;4;Renfana;Tanacetum vulgare;;;;0
2016;1;Vansbro;20160819;Ytskrapning;4;Rödklöver;Trifolium pratense;;;;0
2016;1;Vansbro;20160819;Ytskrapning;4;Rödsvingel;Festuca rubra;;;;0
2016;1;Vansbro;20160819;Ytskrapning;4;Röllika;Achillea millefolium;;;;0
2016;1;Vansbro;20160819;Ytskrapning;4;Vanlig femfingerört;Potentilla argentea var. argentea;;;;0
2016;1;Vansbro;20160819;Ytskrapning;5;Agrostis sp.;Agrostis sp.;Ev. två arter varav den ena troligen är storven.;;;0
2016;1;Vansbro;20160819;Ytskrapning;5;Bergsyra;Rumex acetosella;;;;0
2016;1;Vansbro;20160819;Ytskrapning;5;Finsk femfingerört;Potentilla intermedia;;;;0
2016;1;Vansbro;20160819;Ytskrapning;5;Fårsvingel;Festuca ovina;;;;0
2016;1;Vansbro;20160819;Ytskrapning;5;Getväppling;Anthyllis vulneraria;;;;0
2016;1;Vansbro;20160819;Ytskrapning;5;Gråbo;Artemisia vulgaris;;;;0
2016;1;Vansbro;20160819;Ytskrapning;5;Käringtand;Lotus corniculatus;;;;0
2016;1;Vansbro;20160819;Ytskrapning;5;Rödsvingel;Festuca rubra;;;;0
2016;1;Vansbro;20160819;Ytskrapning;5;Stormåra;Gallium mollugo;;;;0
2016;1;Vansbro;20160819;Ytskrapning;5;Äkta johannesört;Hypericum perforatum;;;;0
2016;1;Vansbro;20160819;Ytskrapning;6;Agrostis sp.;Agrostis sp.;Ev. två arter varav den ena troligen är storven.;;;0
2016;1;Vansbro;20160819;Ytskrapning;6;Bergsyra;Rumex acetosella;;;;0
2016;1;Vansbro;20160819;Ytskrapning;6;Finsk femfingerört;Potentilla intermedia;;;;0
2016;1;Vansbro;20160819;Ytskrapning;6;Fårsvingel;Festuca ovina;;;;0
2016;1;Vansbro;20160819;Ytskrapning;6;Getväppling;Anthyllis vulneraria;;;;0
2016;1;Vansbro;20160819;Ytskrapning;6;Gråbo;Artemisia vulgaris;;;;0
2016;1;Vansbro;20160819;Ytskrapning;6;Gulsporre;Linaria vulgaris;;;;0
2016;1;Vansbro;20160819;Ytskrapning;6;Krypnarv;Sagina procumbens;;;;0
2016;1;Vansbro;20160819;Ytskrapning;6;Kråkvicker;Vicia cracca;;;;0
2016;1;Vansbro;20160819;Ytskrapning;6;Rödsvingel;Festuca rubra;;;;0
2016;1;Vansbro;20160819;Ytskrapning;6;Röllika;Achillea millefolium;;;;0
2016;1;Vansbro;20160819;Ytskrapning;6;Salix sp.;Salix sp.;;;;1
2016;1;Vansbro;20160819;Ytskrapning;6;Sandnarv;Arenaria serpyllifolia;;;;0
2016;1;Vansbro;20160819;Ytskrapning;6;Stormåra;Gallium mollugo;;;;0
2016;1;Vansbro;20160819;Ytskrapning;6;Trifolium sp.;Trifolium sp.;;;;0
2016;1;Vansbro;20160819;Ytskrapning;6;Vanlig femfingerört;Potentilla argentea var. argentea;;;;0
2016;1;Vansbro;20160819;Ytskrapning;6;Åkervädd;Knautia arvensis;;;;0
2016;1;Vansbro;20160819;Ytskrapning;6;Äkta johannesört;Hypericum perforatum;;;;0
2022;6;Brunflo;20220226;Ytskrapning;1;fjällvedel;Astragalus alpinus;;;x;0
2022;6;Brunflo;20220226;Ytskrapning;1;getväppling;Anthyllis vulneraria;;;;0
2022;6;Brunflo;20220226;Ytskrapning;1;gulsporre;Linaria vulgaris;;;;0
2022;6;Brunflo;20220226;Ytskrapning;1;klofibbla;Crepis tectorum;;;;0
2022;6;Brunflo;20220226;Ytskrapning;1;kråkvicker;Vicia cracca;;;;0
2022;6;Brunflo;20220226;Ytskrapning;1;käringtand;Lotus corniculatus;;;;0
2022;6;Brunflo;20220226;Ytskrapning;1;liten blåklocka;Campanula rotundifolia;;;;0
2022;6;Brunflo;20220226;Ytskrapning;1;ogräsmaskros;Taraxacum sp.;;;;0
2022;6;Brunflo;20220226;Ytskrapning;1;rödklöver;Trifolium pratense;;;;0
2022;6;Brunflo;20220226;Ytskrapning;1;stormåra;Gallium mollugo;;;;0
2022;6;Brunflo;20220226;Ytskrapning;1;vitklöver;Trifolium repens;;;;0
2022;6;Brunflo;20220226;Ytskrapning;1;vitmåra;Galium boreale;;;;0
2022;6;Brunflo;20220226;Ytskrapning;2;bockrot;Pimpinella saxifraga;;;;0
2022;6;Brunflo;20220226;Ytskrapning;2;fjällvedel;Astragalus alpinus;;;x;0
2022;6;Brunflo;20220226;Ytskrapning;2;flockfibbla;Hieracium umbellatum;;;;0
2022;6;Brunflo;20220226;Ytskrapning;2;getväppling;Anthyllis vulneraria;;;;0
2022;6;Brunflo;20220226;Ytskrapning;2;gråbo;Artemisia vulgaris;;;x;0
2022;6;Brunflo;20220226;Ytskrapning;2;gulsporre;Linaria vulgaris;;;;0
2022;6;Brunflo;20220226;Ytskrapning;2;kråkvicker;Vicia cracca;;;;0
2022;6;Brunflo;20220226;Ytskrapning;2;käringtand;Lotus corniculatus;;;;0
2022;6;Brunflo;20220226;Ytskrapning;2;liten blåklocka;Campanula rotundifolia;;;;0
2022;6;Brunflo;20220226;Ytskrapning;2;ogräsmaskros;Taraxacum sp.;;;;0
2022;6;Brunflo;20220226;Ytskrapning;2;rödklöver;Trifolium pratense;;;;0
2022;6;Brunflo;20220226;Ytskrapning;2;vanlig smörblomma;Ranunculus acris subsp. acris;;;;0
2022;6;Brunflo;20220226;Ytskrapning;2;vitklöver;Trifolium repens;;;;0
2022;6;Brunflo;20220226;Ytskrapning;3;bockrot;Pimpinella saxifraga;;;;0
2022;6;Brunflo;20220226;Ytskrapning;3;fjällvedel;Astragalus alpinus;;;x;0
2022;6;Brunflo;20220226;Ytskrapning;3;getväppling;Anthyllis vulneraria;;;;0
2022;6;Brunflo;20220226;Ytskrapning;3;gulsporre;Linaria vulgaris;;;;0
2022;6;Brunflo;20220226;Ytskrapning;3;klofibbla;Crepis tectorum;;;;0
2022;6;Brunflo;20220226;Ytskrapning;3;kråkvicker;Vicia cracca;;;;0
2022;6;Brunflo;20220226;Ytskrapning;3;liten blåklocka;Campanula rotundifolia;;;;0
2022;6;Brunflo;20220226;Ytskrapning;3;mjölkört;Chamaenerion angustifolium;;;;0
2022;6;Brunflo;20220226;Ytskrapning;3;renfana;Tanacetum vulgare;;;;0
2022;6;Brunflo;20220226;Ytskrapning;3;rödklöver;Trifolium pratense;;;;0
2022;6;Brunflo;20220226;Ytskrapning;3;vitklöver;Trifolium repens;;;;0
2022;6;Brunflo;20220226;Ytskrapning;3;vitmåra;Galium boreale;;;;0
2022;6;Brunflo;20220226;Ytskrapning;4;bockrot;Pimpinella saxifraga;;;;0
