Year;Years after milling;Station;Datum;Pairnr;Treatment;Jordtyp;Vegetation height cm;Litter depth cm;Dug holes;No.subplots.with.more.than.50.bare.soil;No.subplots.with.more.than.50.rock;Area for growth m2;No.subplots.with.more.than.50.grass;Art;Occurrences out of 25;Species;Family;Tree/bush
2022;Year 2;Norra Valbo;2022-07-05;5;Milled;;0;0;;25;3;0,22;0;Maskros;2;Taraxacum;Asteraceae;0
2022;Year 2;Norra Valbo;2022-07-05;5;Milled;;0;0;;25;3;0,22;0;Åkermolke;2;Sonchus arvensis;Asteraceae;0
2022;Year 2;Norra Valbo;2022-07-05;5;Milled;;0;0;;25;3;0,22;0;Höstfibbla;1;Scorzoneroides autumnalis;Asteraceae;0
2022;Year 2;Norra Valbo;2022-07-05;6;Control;;7,5;0,5;;0;1;0,24;0;Glasbjörk;25;Betula pubescens;Betulaceae;1
2022;Year 2;Norra Valbo;2022-07-05;6;Control;;7,5;0,5;;0;1;0,24;0;Sälg;2;Salix caprea;Salicaceae;1
2022;Year 2;Norra Valbo;2022-07-05;6;Control;;7,5;0,5;;0;1;0,24;0;Rödsvingel;10;Festuca rubra;Poaceae;0
2022;Year 2;Norra Valbo;2022-07-05;6;Control;;7,5;0,5;;0;1;0,24;0;Skavfräken;1;Equisetum hyemale;Equisetaceae;0
2022;Year 2;Norra Valbo;2022-07-05;6;Control;;7,5;0,5;;0;1;0,24;0;Åkerfräken;25;Equisetum arvense;Equisetaceae;0
2022;Year 2;Norra Valbo;2022-07-05;6;Control;;7,5;0,5;;0;1;0,24;0;Äkta johannesört;2;Hypericum perforatum;Hypericaceae;0
2022;Year 2;Norra Valbo;2022-07-05;6;Control;;7,5;0,5;;0;1;0,24;0;Tall;1;Pinus sylvestris;Pinaceae;1
2022;Year 2;Norra Valbo;2022-07-05;6;Control;;7,5;0,5;;0;1;0,24;0;Rödklöver;3;Trifolium pratense;Fabaceae;0
2022;Year 2;Norra Valbo;2022-07-05;6;Control;;7,5;0,5;;0;1;0,24;0;Renfana;2;Tanacetum vulgare;Asteraceae;0
2022;Year 2;Norra Valbo;2022-07-05;6;Control;;7,5;0,5;;0;1;0,24;0;Kråkvicker;2;Vicia cracca;Fabaceae;0
2022;Year 2;Norra Valbo;2022-07-05;6;Control;;7,5;0,5;;0;1;0,24;0;Brunört;4;Prunella vulgaris;Lamiaceae;0
2022;Year 2;Norra Valbo;2022-07-05;6;Control;;7,5;0,5;;0;1;0,24;0;Asp;1;Populus tremula;Salicaceae;1
2022;Year 2;Norra Valbo;2022-07-05;6;Control;;7,5;0,5;;0;1;0,24;0;Rödven;3;Agrostis capillaris;Poaceae;0
2022;Year 2;Norra Valbo;2022-07-05;6;Control;;7,5;0,5;;0;1;0,24;0;Knippfryle;1;Luzula campestris;Juncaceae;0
2022;Year 2;Norra Valbo;2022-07-05;6;Control;;7,5;0,5;;0;1;0,24;0;Berggröe;1;Poa compressa;Poaceae;0
2022;Year 2;Norra Valbo;2022-07-05;6;Control;;7,5;0,5;;0;1;0,24;0;Bergdunört;3;Epilobium montanum;Onagraceae;0
2022;Year 2;Norra Valbo;2022-07-05;6;Milled;;2,5;0;;13;5;0,2;0;Renfana;2;Tanacetum vulgare;Asteraceae;0
2022;Year 2;Norra Valbo;2022-07-05;6;Milled;;2,5;0;;13;5;0,2;0;Berggröe;1;Poa compressa;Poaceae;0
2022;Year 2;Norra Valbo;2022-07-05;6;Milled;;2,5;0;;13;5;0,2;0;Rödven;20;Agrostis capillaris;Poaceae;0
2022;Year 2;Norra Valbo;2022-07-05;6;Milled;;2,5;0;;13;5;0,2;0;Knippfryle;5;Luzula campestris;Juncaceae;0
2022;Year 2;Norra Valbo;2022-07-05;6;Milled;;2,5;0;;13;5;0,2;0;Åkerfräken;2;Equisetum arvense;Equisetaceae;0
2022;Year 2;Norra Valbo;2022-07-05;6;Milled;;2,5;0;;13;5;0,2;0;Tall;1;Pinus sylvestris;Pinaceae;1
2022;Year 2;Norra Valbo;2022-07-05;6;Milled;;2,5;0;;13;5;0,2;0;Äkta johannesört;6;Hypericum perforatum;Hypericaceae;0
2022;Year 2;Norra Valbo;2022-07-05;6;Milled;;2,5;0;;13;5;0,2;0;Brunört;10;Prunella vulgaris;Lamiaceae;0
2022;Year 2;Norra Valbo;2022-07-05;6;Milled;;2,5;0;;13;5;0,2;0;Glasbjörk;1;Betula pubescens;Betulaceae;1
2022;Year 2;Norra Valbo;2022-07-05;6;Milled;;2,5;0;;13;5;0,2;0;Bergdunört;2;Epilobium montanum;Onagraceae;0
2022;Year 2;Norra Valbo;2022-07-05;6;Milled;;2,5;0;;13;5;0,2;0;Åkerspärgel;2;Spergula arvensis;Caryophyllaceae;0
2022;Year 2;Norra Valbo;2022-07-05;6;Milled;;2,5;0;;13;5;0,2;0;Kråkvicker;2;Vicia cracca;Fabaceae;0
2022;Year 2;Norra Valbo;2022-07-05;6;Milled;;2,5;0;;13;5;0,2;0;Rödklöver;4;Trifolium pratense;Fabaceae;0
2022;Year 2;Norra Valbo;2022-07-05;6;Milled;;2,5;0;;13;5;0,2;0;Humlelusern;1;Medicago lupulina;Fabaceae;0
2022;Year 2;Norra Valbo;2022-07-05;6;Milled;;2,5;0;;13;5;0,2;0;Ängssyra;2;Rumex acetosa;Polygonaceae;0
2022;Year 2;Norra Valbo;2022-07-05;6;Milled;;2,5;0;;13;5;0,2;0;Gran;1;Picea abies;Pinaceae;1
2022;Year 2;Norra Valbo;2022-07-05;7;Control;;10;1;;0;1;0,24;1;Glasbjörk;19;Betula pubescens;Betulaceae;1
2022;Year 2;Norra Valbo;2022-07-05;7;Control;;10;1;;0;1;0,24;1;Åkerfräken;22;Equisetum arvense;Equisetaceae;0
2022;Year 2;Norra Valbo;2022-07-05;7;Control;;10;1;;0;1;0,24;1;Sälg;13;Salix caprea;Salicaceae;1
2022;Year 2;Norra Valbo;2022-07-05;7;Control;;10;1;;0;1;0,24;1;Rödven;3;Agrostis capillaris;Poaceae;0
2022;Year 2;Norra Valbo;2022-07-05;7;Control;;10;1;;0;1;0,24;1;Rödsvingel;25;Festuca rubra;Poaceae;0
2022;Year 2;Norra Valbo;2022-07-05;7;Control;;10;1;;0;1;0,24;1;Tall;5;Pinus sylvestris;Pinaceae;1
2022;Year 2;Norra Valbo;2022-07-05;7;Control;;10;1;;0;1;0,24;1;Åkervädd;2;Knautia arvensis;Caprifoliaceae;0
2022;Year 2;Norra Valbo;2022-07-05;7;Control;;10;1;;0;1;0,24;1;Brunört;2;Prunella vulgaris;Lamiaceae;0
2022;Year 2;Norra Valbo;2022-07-05;7;Control;;10;1;;0;1;0,24;1;Äkta johannesört;3;Hypericum perforatum;Hypericaceae;0
2022;Year 2;Norra Valbo;2022-07-05;7;Control;;10;1;;0;1;0,24;1;Rödklöver;6;Trifolium pratense;Fabaceae;0
2022;Year 2;Norra Valbo;2022-07-05;7;Control;;10;1;;0;1;0,24;1;Ängssyra;1;Rumex acetosa;Polygonaceae;0
2022;Year 2;Norra Valbo;2022-07-05;7;Control;;10;1;;0;1;0,24;1;Knippfryle;2;Luzula campestris;Juncaceae;0
2022;Year 2;Norra Valbo;2022-07-05;7;Milled;;0;0;;22;9;0,16;0;Knippfryle;7;Luzula campestris;Juncaceae;0
2022;Year 2;Norra Valbo;2022-07-05;7;Milled;;0;0;;22;9;0,16;0;Åkerfräken;22;Equisetum arvense;Equisetaceae;0
2022;Year 2;Norra Valbo;2022-07-05;7;Milled;;0;0;;22;9;0,16;0;Tall;1;Pinus sylvestris;Pinaceae;1
2022;Year 2;Norra Valbo;2022-07-05;7;Milled;;0;0;;22;9;0,16;0;Brunört;4;Prunella vulgaris;Lamiaceae;0
2022;Year 2;Norra Valbo;2022-07-05;7;Milled;;0;0;;22;9;0,16;0;Bergdunört;2;Epilobium montanum;Onagraceae;0
2022;Year 2;Norra Valbo;2022-07-05;7;Milled;;0;0;;22;9;0,16;0;Äkta johannesört;2;Hypericum perforatum;Hypericaceae;0
2022;Year 2;Norra Valbo;2022-07-05;7;Milled;;0;0;;22;9;0,16;0;Rödklöver;20;Trifolium pratense;Fabaceae;0
2022;Year 2;Norra Valbo;2022-07-05;7;Milled;;0;0;;22;9;0,16;0;Berggröe;2;Poa compressa;Poaceae;0
2022;Year 2;Norra Valbo;2022-07-05;7;Milled;;0;0;;22;9;0,16;0;Rödven;25;Agrostis capillaris;Poaceae;0
2022;Year 2;Norra Valbo;2022-07-05;7;Milled;;0;0;;22;9;0,16;0;Rödsvingel;23;Festuca rubra;Poaceae;0
2022;Year 2;Norra Valbo;2022-07-05;7;Milled;;0;0;;22;9;0,16;0;Ängssyra;1;Rumex acetosa;Polygonaceae;0
2022;Year 2;Norra Valbo;2022-07-05;7;Milled;;0;0;;22;9;0,16;0;Liten blåklocka;1;Campanula rotundifolia;Campanulaceae;0
2022;Year 2;Norra Valbo;2022-07-05;8;Control;;5;0,5;;0;2;0,23;0;Åkerfräken;20;Equisetum arvense;Equisetaceae;0
2022;Year 2;Norra Valbo;2022-07-05;8;Control;;5;0,5;;0;2;0,23;0;Asp;5;Populus tremula;Salicaceae;1
2022;Year 2;Norra Valbo;2022-07-05;8;Control;;5;0,5;;0;2;0,23;0;Sälg;5;Salix caprea;Salicaceae;1
2022;Year 2;Norra Valbo;2022-07-05;8;Control;;5;0,5;;0;2;0,23;0;Rödsvingel;25;Festuca rubra;Poaceae;0
2022;Year 2;Norra Valbo;2022-07-05;8;Control;;5;0,5;;0;2;0,23;0;Rödven;10;Agrostis capillaris;Poaceae;0
2022;Year 2;Norra Valbo;2022-07-05;8;Control;;5;0,5;;0;2;0,23;0;Knippfryle;4;Luzula campestris;Juncaceae;0
2022;Year 2;Norra Valbo;2022-07-05;8;Control;;5;0,5;;0;2;0,23;0;Rödklöver;20;Trifolium pratense;Fabaceae;0
2022;Year 2;Norra Valbo;2022-07-05;8;Control;;5;0,5;;0;2;0,23;0;Äkta johannesört;3;Hypericum perforatum;Hypericaceae;0
2022;Year 2;Norra Valbo;2022-07-05;8;Control;;5;0,5;;0;2;0,23;0;Glasbjörk;25;Betula pubescens;Betulaceae;1
2022;Year 2;Norra Valbo;2022-07-05;8;Control;;5;0,5;;0;2;0,23;0;Flockfibbla;1;Hieracium umbellatum;Asteraceae;0
2022;Year 2;Norra Valbo;2022-07-05;8;Control;;5;0,5;;0;2;0,23;0;Brunört;1;Prunella vulgaris;Lamiaceae;0
2022;Year 2;Norra Valbo;2022-07-05;8;Control;;5;0,5;;0;2;0,23;0;Svartvide;1;Salix myrsinifolia;Salicaceae;1
2022;Year 2;Norra Valbo;2022-07-05;8;Milled;;1;0;;11;11;0,14;1;Åkerfräken;16;Equisetum arvense;Equisetaceae;0
2022;Year 2;Norra Valbo;2022-07-05;8;Milled;;1;0;;11;11;0,14;1;Rödklöver;10;Trifolium pratense;Fabaceae;0
2022;Year 2;Norra Valbo;2022-07-05;8;Milled;;1;0;;11;11;0,14;1;Gran;2;Picea abies;Pinaceae;1
2022;Year 2;Norra Valbo;2022-07-05;8;Milled;;1;0;;11;11;0,14;1;Glasbjörk;6;Betula pubescens;Betulaceae;1
2022;Year 2;Norra Valbo;2022-07-05;8;Milled;;1;0;;11;11;0,14;1;Rödven;12;Agrostis capillaris;Poaceae;0
2022;Year 2;Norra Valbo;2022-07-05;8;Milled;;1;0;;11;11;0,14;1;Berggröe;2;Poa compressa;Poaceae;0
2022;Year 2;Norra Valbo;2022-07-05;8;Milled;;1;0;;11;11;0,14;1;Knippfryle;2;Luzula campestris;Juncaceae;0
2022;Year 2;Norra Valbo;2022-07-05;8;Milled;;1;0;;11;11;0,14;1;Äkta johannesört;1;Hypericum perforatum;Hypericaceae;0
2022;Year 2;Norra Valbo;2022-07-05;8;Milled;;1;0;;11;11;0,14;1;Ängssyra;1;Rumex acetosa;Polygonaceae;0
2022;Year 2;Norra Valbo;2022-07-05;8;Milled;;1;0;;11;11;0,14;1;Brunört;4;Prunella vulgaris;Lamiaceae;0
2022;Year 2;Norra Valbo;2022-07-05;8;Milled;;1;0;;11;11;0,14;1;Bergdunört;1;Epilobium montanum;Onagraceae;0
2022;Year 2;Norra Valbo;2022-07-05;8;Milled;;1;0;;11;11;0,14;1;Rödsvingel;9;Festuca rubra;Poaceae;0
2022;Year 2;Norra Valbo;2022-07-05;8;Milled;;1;0;;11;11;0,14;1;Maskros;1;Taraxacum;Asteraceae;0
2022;Year 2;Norra Valbo;2022-07-05;9;Control;;10;2,5;;1;1;0,24;3;Glasbjörk;25;Betula pubescens;Betulaceae;1
2022;Year 2;Norra Valbo;2022-07-05;9;Control;;10;2,5;;1;1;0,24;3;Rödsvingel;25;Festuca rubra;Poaceae;0
2022;Year 2;Norra Valbo;2022-07-05;9;Control;;10;2,5;;1;1;0,24;3;Harstarr;2;Carex leporina;Cyperaceae;0
2022;Year 2;Norra Valbo;2022-07-05;9;Control;;10;2,5;;1;1;0,24;3;Åkerfräken;5;Equisetum arvense;Equisetaceae;0
2022;Year 2;Norra Valbo;2022-07-05;9;Control;;10;2,5;;1;1;0,24;3;Äkta johannesört;1;Hypericum perforatum;Hypericaceae;0
2022;Year 2;Norra Valbo;2022-07-05;9;Milled;;5;0,5;;6;3;0,22;2;Åkerfräken;22;Equisetum arvense;Equisetaceae;0
2022;Year 2;Norra Valbo;2022-07-05;9;Milled;;5;0,5;;6;3;0,22;2;Rödven;25;Agrostis capillaris;Poaceae;0
2022;Year 2;Norra Valbo;2022-07-05;9;Milled;;5;0,5;;6;3;0,22;2;Kråkvicker;1;Vicia cracca;Fabaceae;0
2022;Year 2;Norra Valbo;2022-07-05;9;Milled;;5;0,5;;6;3;0,22;2;Rödsvingel;25;Festuca rubra;Poaceae;0
2022;Year 2;Norra Valbo;2022-07-05;9;Milled;;5;0,5;;6;3;0,22;2;Renfana;1;Tanacetum vulgare;Asteraceae;0
2022;Year 2;Norra Valbo;2022-07-05;9;Milled;;5;0,5;;6;3;0,22;2;Ängssyra;1;Rumex acetosa;Polygonaceae;0
2022;Year 2;Norra Valbo;2022-07-05;9;Milled;;5;0,5;;6;3;0,22;2;Rödklöver;5;Trifolium pratense;Fabaceae;0
2022;Year 2;Norra Valbo;2022-07-05;9;Milled;;5;0,5;;6;3;0,22;2;Bergdunört;1;Epilobium montanum;Onagraceae;0
2022;Year 2;Norra Valbo;2022-07-05;9;Milled;;5;0,5;;6;3;0,22;2;Äkta johannesört;1;Hypericum perforatum;Hypericaceae;0
2022;Year 2;Norra Valbo;2022-07-05;9;Milled;;5;0,5;;6;3;0,22;2;Glasbjörk;3;Betula pubescens;Betulaceae;1
2022;Year 2;Norra Valbo;2022-07-05;9;Milled;;5;0,5;;6;3;0,22;2;Berggröe;1;Poa compressa;Poaceae;0
2022;Year 2;Mo Grindar;2022-07-05;1;Control;;1;0,5;;0;2;0,23;0;Renfana;7;Tanacetum vulgare;Asteraceae;0
2022;Year 2;Mo Grindar;2022-07-05;1;Control;;1;0,5;;0;2;0,23;0;Gråfibbla;25;Pilosella officinarum;Asteraceae;0
2022;Year 2;Mo Grindar;2022-07-05;1;Control;;1;0,5;;0;2;0,23;0;Fårsvingel;5;Festuca ovina;Poaceae;0
2022;Year 2;Mo Grindar;2022-07-05;1;Control;;1;0,5;;0;2;0,23;0;Rödven;1;Agrostis capillaris;Poaceae;0
2022;Year 2;Mo Grindar;2022-07-05;1;Milled;;1;0;;22;1;0,24;2;Gråfibbla;16;Pilosella officinarum;Asteraceae;0
2022;Year 2;Mo Grindar;2022-07-05;1;Milled;;1;0;;22;1;0,24;2;Renfana;9;Tanacetum vulgare;Asteraceae;0
2022;Year 2;Mo Grindar;2022-07-05;1;Milled;;1;0;;22;1;0,24;2;Rödven;23;Agrostis capillaris;Poaceae;0
2022;Year 2;Mo Grindar;2022-07-05;1;Milled;;1;0;;22;1;0,24;2;Ljung;1;Calluna vulgaris;Ericaceae;0
2022;Year 2;Mo Grindar;2022-07-05;3;Control;;0;1;;0;4;0,21;P;Ljung;25;Calluna vulgaris;Ericaceae;0
2022;Year 2;Mo Grindar;2022-07-05;3;Milled;;0;0;;13;7;0,18;1;Grustrav;2;Arabidopsis suecica;Brassicaceae;0
2022;Year 2;Mo Grindar;2022-07-05;3;Milled;;0;0;;13;7;0,18;1;Bergsyra;3;Rumex acetosella;Polygonaceae;0
2022;Year 2;Mo Grindar;2022-07-05;3;Milled;;0;0;;13;7;0,18;1;Maskros;3;Taraxacum;Asteraceae;0
2022;Year 2;Mo Grindar;2022-07-05;3;Milled;;0;0;;13;7;0,18;1;Tall;1;Pinus sylvestris;Pinaceae;1
2022;Year 2;Mo Grindar;2022-07-05;3;Milled;;0;0;;13;7;0,18;1;Rödven;10;Agrostis capillaris;Poaceae;0
2022;Year 2;Mo Grindar;2022-07-05;3;Milled;;0;0;;13;7;0,18;1;Renfana;1;Tanacetum vulgare;Asteraceae;0
2022;Year 2;Mo Grindar;2022-07-05;3;Milled;;0;0;;13;7;0,18;1;Ljung;8;Calluna vulgaris;Ericaceae;0
2022;Year 2;Mo Grindar;2022-07-05;3;Milled;;0;0;;13;7;0,18;1;Gråfibbla;5;Pilosella officinarum;Asteraceae;0
2022;Year 2;Mo Grindar;2022-07-05;3;Milled;;0;0;;13;7;0,18;1;Styvfibbla;2;Hieracium sect. Tridentata;Asteraceae;0
2022;Year 2;Mo Grindar;2022-07-05;4;Control;;10;2,5;;0;3;0,22;0;Ljung;25;Calluna vulgaris;Ericaceae;0
2022;Year 2;Mo Grindar;2022-07-05;4;Milled;;5;0;;9;9;0,16;4;Rödven;13;Agrostis capillaris;Poaceae;0
2022;Year 2;Mo Grindar;2022-07-05;4;Milled;;5;0;;9;9;0,16;4;Ljung;10;Calluna vulgaris;Ericaceae;0
2022;Year 2;Mo Grindar;2022-07-05;4;Milled;;5;0;;9;9;0,16;4;Gråfibbla;5;Pilosella officinarum;Asteraceae;0
2022;Year 2;Mo Grindar;2022-07-05;4;Milled;;5;0;;9;9;0,16;4;Glasbjörk;1;Betula pubescens;Betulaceae;1
2022;Year 2;Mo Grindar;2022-07-05;5;Control;;15;1;;0;0;0,25;0;Ljung;24;Calluna vulgaris;Ericaceae;0
2022;Year 2;Mo Grindar;2022-07-05;5;Milled;;0;0;;13;3;0,22;6;Ljung;3;Calluna vulgaris;Ericaceae;0
2022;Year 2;Mo Grindar;2022-07-05;5;Milled;;0;0;;13;3;0,22;6;Knippfryle;1;Luzula campestris;Juncaceae;0
2022;Year 2;Mo Grindar;2022-07-05;5;Milled;;0;0;;13;3;0,22;6;Glasbjörk;1;Betula pubescens;Betulaceae;1
2022;Year 2;Mo Grindar;2022-07-05;5;Milled;;0;0;;13;3;0,22;6;Renfana;1;Tanacetum vulgare;Asteraceae;0
2022;Year 2;Mo Grindar;2022-07-05;5;Milled;;0;0;;13;3;0,22;6;Rödven;25;Agrostis capillaris;Poaceae;0
2022;Year 2;Mo Grindar;2022-07-05;5;Milled;;0;0;;13;3;0,22;6;Bergsyra;1;Rumex acetosella;Polygonaceae;0
2022;Year 2;Mo Grindar;2022-07-05;6;Control;;10;1,5;;3;6;0,19;0;Ljung;25;Calluna vulgaris;Ericaceae;0
2022;Year 2;Mo Grindar;2022-07-05;6;Control;;10;1,5;;3;6;0,19;0;Gråfibbla;18;Pilosella officinarum;Asteraceae;0
2022;Year 2;Mo Grindar;2022-07-05;6;Milled;;0;0;;25;2;0,23;0;Maskros;2;Taraxacum;Asteraceae;0
2022;Year 2;Mo Grindar;2022-07-05;6;Milled;;0;0;;25;2;0,23;0;Rödven;3;Agrostis capillaris;Poaceae;0
2022;Year 2;Mo Grindar;2022-07-05;6;Milled;;0;0;;25;2;0,23;0;Strimsporre;1;Linaria repens;Plantaginaceae;0
2022;Year 2;Mo Grindar;2022-07-05;6;Milled;;0;0;;25;2;0,23;0;Renfana;1;Tanacetum vulgare;Asteraceae;0
2022;Year 2;Mo Grindar;2022-07-05;6;Milled;;0;0;;25;2;0,23;0;Grustrav;6;Arabidopsis suecica;Brassicaceae;0
2022;Year 2;Mo Grindar;2022-07-05;6;Milled;;0;0;;25;2;0,23;0;Gran;3;Picea abies;Pinaceae;1
2022;Year 2;Mo Grindar;2022-07-05;7;Control;;15;1,5;;0;1;0,24;0;Ljung;23;Calluna vulgaris;Ericaceae;0
2022;Year 2;Mo Grindar;2022-07-05;7;Control;;15;1,5;;0;1;0,24;0;Gråfibbla;4;Pilosella officinarum;Asteraceae;0
2022;Year 2;Mo Grindar;2022-07-05;7;Control;;15;1,5;;0;1;0,24;0;Rödven;1;Agrostis capillaris;Poaceae;0
2022;Year 2;Mo Grindar;2022-07-05;7;Control;;15;1,5;;0;1;0,24;0;Röllika;1;Achillea millefolium;Asteraceae;0
2022;Year 2;Mo Grindar;2022-07-05;7;Milled;;2,5;0;;19;2;0,23;0;Rödven;5;Agrostis capillaris;Poaceae;0
2022;Year 2;Mo Grindar;2022-07-05;7;Milled;;2,5;0;;19;2;0,23;0;Strimsporre;19;Linaria repens;Plantaginaceae;0
2022;Year 2;Mo Grindar;2022-07-05;8;Control;;1,5;0,5;;5;5;0,2;2;Kruståtel;16;Avenella flexuosa;Poaceae;0
2022;Year 2;Mo Grindar;2022-07-05;8;Control;;1,5;0,5;;5;5;0,2;2;Rödsvingel;1;Festuca rubra;Poaceae;0
2022;Year 2;Mo Grindar;2022-07-05;8;Control;;1,5;0,5;;5;5;0,2;2;Styvfibbla;1;Hieracium sect. Tridentata;Asteraceae;0
2022;Year 2;Mo Grindar;2022-07-05;8;Control;;1,5;0,5;;5;5;0,2;2;Ljung;23;Calluna vulgaris;Ericaceae;0
2022;Year 2;Mo Grindar;2022-07-05;8;Control;;1,5;0,5;;5;5;0,2;2;Gråfibbla;2;Pilosella officinarum;Asteraceae;0
2022;Year 2;Mo Grindar;2022-07-05;8;Control;;1,5;0,5;;5;5;0,2;2;Pillerstarr;1;Carex pilulifera;Cyperaceae;0
2022;Year 2;Mo Grindar;2022-07-05;8;Milled;;0;0;;24;2;0,23;1;Ljung;1;Calluna vulgaris;Ericaceae;0
2022;Year 2;Mo Grindar;2022-07-05;8;Milled;;0;0;;24;2;0,23;1;Rödven;7;Agrostis capillaris;Poaceae;0
2022;Year 2;Mo Grindar;2022-07-05;8;Milled;;0;0;;24;2;0,23;1;Kruståtel;2;Avenella flexuosa;Poaceae;0
2022;Year 2;Mo Grindar;2022-07-05;8;Milled;;0;0;;24;2;0,23;1;Strimsporre;1;Linaria repens;Plantaginaceae;0
2022;Year 2;Mo Grindar;2022-07-05;8;Milled;;0;0;;24;2;0,23;1;Grustrav;5;Arabidopsis suecica;Brassicaceae;0
2022;Year 2;Mo Grindar;2022-07-05;8;Milled;;0;0;;24;2;0,23;1;Bergsyra;1;Rumex acetosella;Polygonaceae;0
2022;Year 2;Mo Grindar;2022-07-05;9;Control;;5;2;;0;6;0,19;0;Ljung;25;Calluna vulgaris;Ericaceae;0
2022;Year 2;Mo Grindar;2022-07-05;9;Control;;5;2;;0;6;0,19;0;Kruståtel;2;Avenella flexuosa;Poaceae;0
2022;Year 2;Mo Grindar;2022-07-05;9;Milled;;0;0;;25;0;0,25;0;Bergsyra;2;Rumex acetosella;Polygonaceae;0
2022;Year 2;Mo Grindar;2022-07-05;9;Milled;;0;0;;25;0;0,25;0;Strimsporre;1;Linaria repens;Plantaginaceae;0
2022;Year 2;Mo Grindar;2022-07-05;9;Milled;;0;0;;25;0;0,25;0;Rödven;5;Agrostis capillaris;Poaceae;0
2022;Year 2;Mo Grindar;2022-07-05;9;Milled;;0;0;;25;0;0,25;0;Grustrav;3;Arabidopsis suecica;Brassicaceae;0
2022;Year 2;Tallåsen;2022-07-06;1;Control;;5;1;;1;0;0,25;0;Lingon;25;Vaccinium vitis-idaea;Ericaceae;0
2022;Year 2;Tallåsen;2022-07-06;1;Control;;5;1;;1;0;0,25;0;Styvfibbla;4;Hieracium sect. Tridentata;Asteraceae;0
2022;Year 2;Tallåsen;2022-07-06;1;Control;;5;1;;1;0;0,25;0;Rödsvingel;3;Festuca rubra;Poaceae;0
2022;Year 2;Tallåsen;2022-07-06;1;Milled;;1;0;;22;0;0,25;0;Vårtbjörk;8;Betula pendula;Betulaceae;1
2022;Year 2;Tallåsen;2022-07-06;1;Milled;;1;0;;22;0;0,25;0;Rödklöver;4;Trifolium pratense;Fabaceae;0
2022;Year 2;Tallåsen;2022-07-06;1;Milled;;1;0;;22;0;0,25;0;Prästkrage;9;Leucanthemum vulgare;Asteraceae;0
2022;Year 2;Tallåsen;2022-07-06;1;Milled;;1;0;;22;0;0,25;0;Fårsvingel;1;Festuca ovina;Poaceae;0
2022;Year 2;Tallåsen;2022-07-06;1;Milled;;1;0;;22;0;0,25;0;Grustrav;2;Arabidopsis suecica;Brassicaceae;0
2022;Year 2;Tallåsen;2022-07-06;1;Milled;;1;0;;22;0;0,25;0;Gulvial;4;Lathyrus pratensis;Fabaceae;0
2022;Year 2;Tallåsen;2022-07-06;1;Milled;;1;0;;22;0;0,25;0;Rödsvingel;1;Festuca rubra;Poaceae;0
2022;Year 2;Tallåsen;2022-07-06;1;Milled;;1;0;;22;0;0,25;0;Gråfibbla;1;Pilosella officinarum;Asteraceae;0
2022;Year 2;Tallåsen;2022-07-06;1;Milled;;1;0;;22;0;0,25;0;Färgkulla;3;Cota tinctoria;Asteraceae;0
2022;Year 2;Tallåsen;2022-07-06;3;Control;;2,5;2,5;;0;1;0,24;0;Lingon;24;Vaccinium vitis-idaea;Ericaceae;0
2022;Year 2;Tallåsen;2022-07-06;3;Control;;2,5;2,5;;0;1;0,24;0;Ljung;3;Calluna vulgaris;Ericaceae;0
2022;Year 2;Tallåsen;2022-07-06;3;Control;;2,5;2,5;;0;1;0,24;0;Asp;1;Populus tremula;Salicaceae;1
2022;Year 2;Tallåsen;2022-07-06;3;Milled;;0;0;;23;22;0,03;0;Prästkrage;4;Leucanthemum vulgare;Asteraceae;0
2022;Year 2;Tallåsen;2022-07-06;3;Milled;;0;0;;23;22;0,03;0;Liten blåklocka;1;Campanula rotundifolia;Campanulaceae;0
2022;Year 2;Tallåsen;2022-07-06;3;Milled;;0;0;;23;22;0,03;0;Fårsvingel;1;Festuca ovina;Poaceae;0
2022;Year 2;Tallåsen;2022-07-06;3;Milled;;0;0;;23;22;0,03;0;Strimsporre;3;Linaria repens;Plantaginaceae;0
2022;Year 2;Tallåsen;2022-07-06;3;Milled;;0;0;;23;22;0,03;0;Grustrav;9;Arabidopsis suecica;Brassicaceae;0
2022;Year 2;Tallåsen;2022-07-06;3;Milled;;0;0;;23;22;0,03;0;Rödven;2;Agrostis capillaris;Poaceae;0
2022;Year 2;Tallåsen;2022-07-06;3;Milled;;0;0;;23;22;0,03;0;Styvfibbla;2;Hieracium sect. Tridentata;Asteraceae;0
2022;Year 2;Tallåsen;2022-07-06;4;Control;;2,5;1;;0;0;0,25;0;Lingon;25;Vaccinium vitis-idaea;Ericaceae;0
2022;Year 2;Tallåsen;2022-07-06;4;Control;;2,5;1;;0;0;0,25;0;Glasbjörk;2;Betula pubescens;Betulaceae;1
2022;Year 2;Tallåsen;2022-07-06;4;Milled;;0;0;;25;12;0,13;0;Liten blåklocka;2;Campanula rotundifolia;Campanulaceae;0
2022;Year 2;Tallåsen;2022-07-06;4;Milled;;0;0;;25;12;0,13;0;Gråfibbla;2;Pilosella officinarum;Asteraceae;0
2022;Year 2;Tallåsen;2022-07-06;4;Milled;;0;0;;25;12;0,13;0;Gran;1;Picea abies;Pinaceae;1
2022;Year 2;Tallåsen;2022-07-06;4;Milled;;0;0;;25;12;0,13;0;Grustrav;18;Arabidopsis suecica;Brassicaceae;0
